userid,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14
2199,1,1,1,2,1,1,0,0,1,0,1,0,0,0
2200,2,1,0,2,0,0,0,0,3,0,NA,NA,NA,NA
2201,0,0,1,0,3,2,0,0,1,0,0,0,2,3
2202,2,1,1,2,0,1,1,0,1,1,0,1,3,1
2203,0,0,0,0,0,0,0,2,0,0,0,2,0,0
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,0,1,0,0,0,0,0,0,3,0,0,1,0,0
2207,0,0,1,0,2,0,1,1,0,2,3,0,0,1
2208,2,0,0,0,0,0,0,0,2,3,2,2,1,0
2209,0,1,0,0,0,2,2,0,1,0,1,0,0,4
2210,0,0,0,0,1,3,0,0,0,0,0,0,0,0
2211,0,1,0,2,2,3,0,0,0,2,0,2,0,0
2212,2,1,1,1,0,0,1,1,1,0,3,0,1,3
2213,2,0,0,0,1,0,0,0,3,3,NA,NA,NA,NA
2214,0,1,2,2,1,1,0,0,2,0,0,0,1,2
2215,0,0,1,2,0,0,0,0,0,0,0,2,0,0
2216,1,1,1,1,0,2,0,0,1,0,0,1,1,2
2217,1,1,0,0,2,2,4,1,1,2,1,0,1,0
2218,0,0,0,1,1,0,0,3,0,2,3,0,0,0
2219,1,1,2,1,1,1,0,1,2,2,0,0,0,1
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,0,1,3,1,0,0,3,0,0,1,0
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2224,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,1,0,0,2,1,0,0,0,0,0,1,3,1,NA
2227,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2228,1,1,1,2,1,1,4,2,0,1,1,1,0,2
2229,1,1,1,0,1,2,0,2,0,2,1,1,1,1
2230,1,0,1,0,0,0,0,0,2,2,0,2,0,0
2231,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA
2232,1,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA
2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,2,2,0,0,1,0,1,0,1,0,2,0,4,2
2235,1,1,2,1,0,0,2,2,0,2,0,0,2,1
2236,0,0,0,0,2,0,0,2,0,1,3,1,0,0
2237,1,1,1,0,1,2,0,1,0,0,NA,NA,NA,NA
2238,0,0,1,2,2,0,0,1,1,0,0,2,0,4
2239,0,0,1,2,0,0,0,0,2,1,0,3,0,1
2240,2,0,1,0,0,0,0,1,0,1,0,0,0,0
2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,0,0,0,0,0,0,2,4,0,2,0,0,3,0
2245,2,1,4,0,1,1,1,1,0,1,3,0,0,2
2246,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2247,0,3,1,0,2,0,2,1,0,2,NA,NA,NA,NA
2248,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2249,0,1,0,1,1,1,0,1,4,0,1,0,1,1
2250,0,1,0,0,0,0,2,0,0,0,1,1,0,NA
2251,1,1,2,0,4,2,1,1,0,0,NA,NA,NA,NA
2252,1,1,0,1,2,0,0,0,0,0,0,2,0,NA
2253,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2254,2,0,1,0,1,1,3,2,2,1,3,0,0,0
2255,0,0,0,2,1,3,0,1,1,1,1,2,0,NA
2256,1,0,2,0,0,2,0,0,0,0,0,0,1,0
2257,0,1,0,3,0,0,1,2,2,0,NA,NA,NA,NA
2258,0,0,0,1,1,1,1,0,1,1,NA,NA,NA,NA
2259,0,0,0,0,0,0,0,0,0,0,1,0,3,2
2260,0,3,2,2,3,0,3,1,0,0,0,1,0,0
2261,2,1,0,0,0,0,0,1,2,0,1,1,0,1
2262,0,1,1,0,3,1,0,3,3,2,0,0,0,0
2263,2,2,0,0,0,0,0,0,0,0,0,0,0,1
2264,1,1,0,2,1,3,0,2,0,2,NA,NA,NA,NA
2265,0,2,0,1,1,1,0,2,2,1,0,0,0,0
2266,0,0,0,0,0,3,1,0,1,2,1,0,1,0
2267,0,0,0,0,1,0,0,1,0,1,1,1,0,1
2268,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,1,1,2,0,2,0,0,1,0,2,NA,NA,NA,NA
2271,2,2,0,0,1,0,2,0,0,0,0,0,1,3
2272,0,1,1,3,0,0,3,1,1,0,4,2,1,0
2273,0,0,1,0,2,0,5,1,0,1,2,1,0,1
2274,2,1,2,0,0,2,2,1,1,2,0,1,0,1
2275,0,3,0,1,1,1,2,1,1,0,NA,NA,NA,NA
2276,1,0,2,1,1,0,1,2,0,0,NA,NA,NA,NA
2277,0,0,1,2,1,0,0,1,0,2,1,1,0,3
2278,1,1,0,0,1,0,0,1,1,0,0,0,1,2
2279,0,0,1,0,0,1,0,1,0,0,0,1,2,0
2280,0,3,0,0,0,2,0,0,1,1,1,0,1,1
2281,0,2,2,0,0,2,1,2,0,0,NA,NA,NA,NA
2282,3,4,0,0,4,0,0,1,0,0,0,2,3,0
2283,0,2,1,2,2,0,1,0,2,1,1,0,3,0
2284,0,2,0,1,1,0,0,0,2,0,1,0,0,2
2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2287,2,0,2,0,1,2,2,1,1,1,1,1,0,0
2288,1,0,1,0,2,2,3,2,0,0,NA,NA,NA,NA
2289,0,2,0,2,3,0,1,0,0,1,1,1,2,2
2290,1,0,0,0,1,0,0,0,2,1,2,2,2,0
2291,0,0,0,1,1,1,1,1,2,5,NA,NA,NA,NA
2292,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
2293,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2294,2,1,1,1,0,2,1,0,0,2,0,1,0,0
2295,2,0,2,0,0,0,0,0,1,0,2,0,0,1
2296,2,0,1,0,1,0,1,1,1,2,NA,NA,NA,NA
2297,4,1,1,0,0,0,2,0,2,1,0,3,0,1
2298,1,3,0,0,1,2,1,0,0,1,1,0,0,0
2299,1,0,1,0,3,2,1,2,1,1,1,0,1,NA
2300,2,1,0,0,3,1,1,2,1,1,NA,NA,NA,NA
2301,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2302,1,3,1,1,0,1,0,3,0,1,NA,NA,NA,NA
2303,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2304,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2305,2,0,3,1,3,0,0,2,0,2,NA,NA,NA,NA
2306,0,0,5,0,0,0,1,2,0,0,2,2,0,2
2307,0,0,1,2,1,3,1,0,1,1,1,1,1,NA
2308,2,0,2,1,3,1,0,0,0,1,2,2,1,2
2309,3,0,0,0,0,2,0,1,0,0,0,0,0,0
2310,1,0,0,0,0,0,0,0,0,0,0,0,3,1
2311,0,2,2,0,0,1,1,0,0,1,NA,NA,NA,NA
2312,0,0,1,2,0,0,0,0,0,0,1,NA,NA,NA
2313,0,4,1,4,0,0,1,2,2,1,3,0,1,1
2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,0,0,0,1,2,1,1,0,4,1,NA,NA,NA,NA
2316,0,0,2,0,0,0,1,0,0,2,0,0,0,1
2317,0,1,0,1,0,3,1,0,0,2,0,0,0,0
2318,1,0,0,0,1,0,2,0,1,0,3,1,0,3
2319,0,1,1,0,0,2,0,0,1,0,NA,NA,NA,NA
2320,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2321,1,1,0,1,1,0,3,0,1,0,0,NA,NA,NA
2322,2,3,1,0,0,0,0,0,0,0,0,0,0,0
2323,1,2,0,2,1,1,1,1,3,2,1,0,1,1
2324,2,0,0,0,1,2,2,0,1,1,NA,NA,NA,NA
2325,2,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA
2326,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2327,1,1,1,1,1,1,0,2,1,0,NA,NA,NA,NA
2328,0,2,2,0,0,2,0,0,0,1,NA,NA,NA,NA
2329,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2330,2,0,0,2,0,1,1,0,0,0,NA,NA,NA,NA
2331,3,3,1,0,1,3,1,1,1,3,NA,NA,NA,NA
2332,1,3,2,0,0,1,0,0,0,0,NA,NA,NA,NA
2333,0,0,3,2,0,1,1,3,1,0,1,1,0,0
2334,0,2,0,2,2,2,0,1,0,0,0,0,1,2
2335,0,2,0,5,1,1,0,0,1,0,1,1,0,1
2336,0,1,3,0,2,0,2,2,1,2,0,4,4,0
2337,1,0,0,3,0,0,0,0,0,0,4,1,0,0
2338,1,1,0,0,2,1,0,0,1,2,NA,NA,NA,NA
2339,2,1,1,0,2,2,3,1,1,0,0,0,2,0
2340,0,1,0,2,2,0,0,0,0,2,1,0,0,2
2341,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA
2342,0,0,2,0,4,0,0,0,0,0,0,0,0,NA
2343,0,2,1,2,0,0,0,0,0,0,0,0,0,0
2344,0,0,0,0,0,1,0,0,4,0,0,1,0,1
2345,0,0,0,1,1,1,1,0,0,0,1,1,0,1
2346,1,5,0,0,1,1,0,0,0,0,0,0,0,NA
2347,0,0,0,0,0,0,2,0,0,0,0,3,0,0
2348,0,5,0,3,1,0,0,0,0,0,NA,NA,NA,NA
2349,2,1,0,1,1,1,0,0,0,1,3,1,0,2
2350,0,0,0,0,1,0,1,0,1,1,0,0,0,0
2351,0,0,2,1,1,4,0,0,0,1,2,1,1,0
2352,2,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA
2353,2,0,2,0,0,0,0,1,0,0,2,0,0,0
2354,1,0,1,1,2,0,0,0,1,3,2,0,1,0
2355,1,0,0,0,0,0,1,0,4,1,0,0,0,1
2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,2,0,0,0,0,1,1,0,1,1,2,0,2,0
2358,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2359,1,2,0,0,0,1,2,2,0,0,1,1,1,0
2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,1,0,1,1,1,1,0,1,0,3,0,1,1,1
2362,0,0,0,1,3,0,1,1,3,3,0,2,0,1
2363,1,0,0,1,2,0,0,0,0,0,0,1,2,0
2364,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2365,0,0,0,2,1,0,0,0,0,0,0,0,NA,NA
2366,1,3,1,3,1,0,3,1,0,0,0,NA,NA,NA
2367,0,0,0,1,1,0,3,3,1,1,0,0,1,2
2368,2,0,0,0,2,0,1,1,1,2,NA,NA,NA,NA
2369,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
2370,0,0,1,0,0,1,1,0,1,0,0,1,1,0
2371,1,0,0,1,0,2,0,1,0,0,1,0,3,NA
2372,0,1,1,0,0,1,3,1,1,2,1,0,0,1
2373,0,0,0,0,0,0,0,0,2,0,1,0,0,2
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,0,0,1,0,1,2,0,0,2,1,NA,NA,NA,NA
2376,0,0,0,1,2,1,3,1,1,0,2,0,2,0
2377,0,2,0,0,0,0,0,0,1,0,2,3,0,0
2378,1,0,0,2,0,2,2,0,0,1,1,1,1,0
2379,0,0,1,0,2,1,0,0,0,0,1,2,1,0
2380,1,2,1,0,1,3,0,2,2,1,0,1,1,0
2381,0,0,2,1,0,0,1,0,0,2,2,1,1,1
2382,0,1,0,0,0,0,1,0,2,0,0,0,0,0
2383,0,1,1,1,0,1,2,2,1,0,NA,NA,NA,NA
2384,3,1,2,0,0,0,1,0,3,1,0,3,0,0
2385,0,1,1,2,2,0,0,3,0,0,0,1,1,1
2386,0,0,0,0,0,1,0,2,0,0,NA,NA,NA,NA
2387,0,0,2,0,0,0,0,1,0,0,0,2,0,1
2388,0,2,3,0,1,1,2,4,1,1,NA,NA,NA,NA
2389,0,0,0,0,1,1,1,2,0,0,0,0,0,0
2390,2,3,1,0,0,0,2,2,0,1,0,0,2,2
2391,0,1,0,0,1,1,2,1,0,1,1,0,3,1
2392,0,3,1,1,0,2,0,1,1,0,1,3,0,1
2393,1,1,0,2,2,0,1,1,1,1,0,0,0,0
2394,0,0,0,0,0,0,1,2,0,0,2,0,2,0
2395,1,0,0,0,0,2,0,0,2,2,NA,NA,NA,NA
2396,1,0,4,0,1,5,0,1,1,1,0,NA,NA,NA
2397,0,1,2,2,1,1,2,0,0,1,1,3,3,1
2398,0,0,1,0,0,0,2,0,0,1,0,1,0,0
2399,2,1,1,1,0,1,0,3,1,0,NA,NA,NA,NA
2400,1,0,1,0,0,0,2,2,0,0,0,1,0,0
2401,3,1,0,1,0,0,0,0,0,0,0,0,0,0
2402,2,1,0,1,0,1,2,1,0,0,0,0,0,0
2403,0,1,0,0,0,1,0,0,1,2,0,0,1,3
2404,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
2405,1,1,0,3,2,0,3,0,1,0,NA,NA,NA,NA
2406,2,2,1,2,0,0,0,0,0,2,NA,NA,NA,NA
2407,0,0,0,0,2,0,2,0,0,0,0,2,0,0
2408,0,0,0,0,2,2,3,2,1,1,0,0,1,NA
2409,1,1,1,2,0,0,0,0,0,0,NA,NA,NA,NA
2410,1,0,0,0,1,2,0,1,0,0,0,0,0,0
2411,0,1,0,0,2,2,0,1,0,1,0,2,1,2
2412,1,2,0,1,0,1,0,0,0,0,0,1,1,0
2413,1,1,0,2,0,2,1,5,2,2,6,1,1,1
2414,1,0,1,2,1,0,0,2,1,0,1,0,0,1
2415,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2416,0,1,0,1,1,1,0,0,1,0,1,1,0,0
2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,0,4,3,0,2,1,2,1,1,2,0,0,0,1
2419,1,1,2,1,1,0,2,0,1,1,NA,NA,NA,NA
2420,1,0,0,0,0,1,4,1,3,0,0,0,0,0
2421,1,1,0,1,0,1,2,2,0,1,0,2,2,0
2422,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
2423,0,1,2,0,2,0,1,0,1,1,0,0,0,NA
2424,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2425,0,1,1,1,2,2,1,0,0,1,1,2,0,2
2426,1,2,3,1,2,0,0,2,0,0,NA,NA,NA,NA
2427,2,1,0,3,1,2,0,1,0,0,0,1,0,0
2428,0,1,2,1,0,0,0,0,1,4,0,0,0,0
2429,0,0,2,1,0,1,0,1,0,0,NA,NA,NA,NA
2430,1,1,1,1,0,0,1,2,3,1,NA,NA,NA,NA
2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,1,0,1,2,0,0,0,2,0,0,NA,NA,NA,NA
2433,0,1,1,0,0,5,2,3,0,1,3,2,2,1
2434,1,0,0,0,2,1,2,0,0,2,1,1,0,0
2435,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2436,1,0,0,0,0,0,0,0,0,1,0,0,1,NA
2437,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2438,0,1,1,2,2,1,0,3,1,4,1,1,1,2
2439,0,0,0,2,1,0,0,1,0,1,0,0,1,3
2440,1,1,6,1,2,0,0,3,2,0,NA,NA,NA,NA
2441,0,0,0,2,1,0,0,0,1,0,0,1,3,NA
2442,0,0,0,2,0,0,0,0,0,1,0,4,0,0
2443,1,3,0,1,0,3,0,3,0,4,1,0,0,1
2444,0,0,0,3,0,0,0,0,1,0,1,0,0,0
2445,0,2,0,1,0,1,1,3,1,0,1,0,0,1
2446,1,0,0,2,2,1,0,0,1,2,0,0,1,0
2447,0,0,0,0,1,2,0,0,1,0,0,1,0,2
2448,0,0,0,1,2,1,2,0,0,1,4,0,0,0
2449,1,1,0,0,0,0,2,4,1,2,NA,NA,NA,NA
2450,0,0,1,0,1,3,0,1,2,4,1,0,1,3
2451,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
2452,2,2,1,1,0,2,3,2,2,2,NA,NA,NA,NA
2453,0,2,0,0,1,1,1,2,1,3,0,0,0,0
2454,0,0,2,0,1,2,0,2,0,1,0,3,0,0
2455,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,0,2,1,1,0,0,3,2,1,3,0,1,1,0
2457,0,0,2,0,3,0,0,0,0,0,1,0,2,2
2458,0,0,0,1,2,2,0,1,1,0,0,1,2,0
2459,2,3,1,1,0,0,3,0,0,0,0,2,0,0
2460,1,1,0,0,0,0,0,1,3,0,NA,NA,NA,NA
2461,3,5,1,1,0,0,0,0,0,2,0,0,1,1
2462,1,0,0,2,1,2,0,0,0,0,0,0,3,1
2463,0,0,2,1,0,0,0,0,0,0,0,0,3,0
2464,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2465,0,0,1,0,0,1,0,2,1,0,0,0,1,0
2466,0,0,1,0,0,0,1,0,0,2,0,0,0,0
2467,0,1,1,0,0,1,0,1,1,0,0,0,1,NA
2468,1,1,1,0,0,1,4,1,2,0,NA,NA,NA,NA
2469,1,2,2,1,0,1,1,1,1,0,1,0,2,0
2470,1,0,0,1,2,1,0,1,3,0,1,0,1,0
2471,0,0,0,2,0,0,0,0,1,4,4,0,1,2
2472,1,0,1,2,0,1,1,0,2,1,1,0,1,0
2473,1,0,0,0,2,2,2,1,1,0,2,0,2,0
2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,1,2,0,0,0,0,0,0,2,1,2,2,0,3
2476,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2477,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2478,0,0,2,1,0,2,3,2,1,0,2,2,1,2
2479,0,0,0,0,1,1,0,0,3,0,0,0,0,2
2480,2,1,0,1,2,1,2,1,4,3,NA,NA,NA,NA
2481,1,3,4,2,1,1,1,1,0,0,2,2,0,0
2482,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2483,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA
2484,0,0,0,1,0,0,1,0,0,3,3,0,2,NA
2485,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2486,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2487,0,1,1,2,0,2,1,1,0,0,NA,NA,NA,NA
2488,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,4,1,0,0,4,0,0,0,0,0,0,0,0,0
2493,1,0,0,0,0,0,0,1,0,0,1,1,0,1
2494,0,1,0,0,0,2,2,0,0,1,0,0,0,3
2495,5,2,1,0,2,1,3,0,0,0,2,0,1,2
2496,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2497,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2498,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2501,2,0,0,0,1,2,2,2,1,1,NA,NA,NA,NA
2502,3,2,0,1,1,1,1,0,0,0,NA,NA,NA,NA
2503,2,1,0,1,0,0,0,1,0,0,0,0,0,0
2504,0,0,0,2,0,3,0,1,1,1,2,1,0,2
2505,1,1,0,2,0,0,0,1,2,0,NA,NA,NA,NA
2506,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA
2507,0,0,0,0,0,0,1,1,0,2,1,3,1,NA
2508,1,3,0,1,0,0,1,0,2,1,0,3,1,0
2509,1,2,2,1,1,3,0,2,1,0,2,1,1,1
2510,0,0,0,2,0,0,2,0,1,2,0,1,0,NA
2511,1,0,0,3,3,2,1,0,0,0,NA,NA,NA,NA
2512,0,0,0,0,0,0,0,0,0,3,0,0,0,NA
2513,2,0,0,3,0,0,0,0,1,0,NA,NA,NA,NA
2514,0,2,1,1,0,1,0,1,1,2,3,1,3,1
2515,2,0,0,0,0,4,2,1,0,1,1,0,0,4
2516,1,1,0,2,3,2,0,1,1,0,1,3,0,0
2517,0,1,2,3,0,0,0,0,0,0,0,NA,NA,NA
2518,0,1,2,0,1,0,1,1,0,1,0,1,0,1
2519,0,1,0,0,1,2,1,1,2,1,0,1,1,0
2520,0,2,0,1,0,2,1,0,0,0,NA,NA,NA,NA
2521,2,1,2,0,0,3,0,2,2,1,1,1,0,1
2522,0,0,0,0,0,2,2,0,2,0,1,1,1,NA
2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2525,0,3,0,0,0,1,0,0,0,0,0,0,0,1
2526,0,0,0,2,0,0,0,1,2,0,0,0,2,1
2527,0,0,0,1,0,2,1,0,1,0,NA,NA,NA,NA
2528,0,4,0,1,0,0,0,0,0,0,NA,NA,NA,NA
2529,3,0,2,0,0,0,0,0,0,0,2,0,0,1
2530,3,0,2,0,2,0,0,0,0,0,2,2,0,0
2531,1,0,1,0,2,1,3,1,0,0,0,0,0,0
2532,1,2,1,1,3,0,0,1,2,0,NA,NA,NA,NA
2533,0,0,0,0,0,0,0,2,2,0,1,0,0,0
2534,6,0,1,1,0,0,1,0,1,1,2,1,1,0
2535,0,1,0,0,0,1,1,0,3,2,1,1,1,1
2536,1,1,3,0,0,1,0,1,1,0,1,0,2,1
2537,0,2,0,0,0,2,0,0,0,0,0,1,0,NA
2538,1,2,1,0,0,1,0,0,1,0,0,1,0,NA
2539,1,1,0,2,3,1,0,0,2,1,0,1,1,2
2540,3,1,3,0,0,1,0,1,2,0,NA,NA,NA,NA
2541,0,3,0,0,1,1,0,0,0,2,1,1,0,NA
2542,0,0,3,0,0,2,1,0,0,4,0,0,0,1
2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,0,4,0,2,1,0,0,1,0,0,NA,NA,NA,NA
2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,1,1,0,0,1,1,1,1,0,1,NA,NA,NA,NA
2548,0,2,1,1,1,2,0,3,1,2,NA,NA,NA,NA
2549,1,1,0,1,1,0,0,0,0,2,0,0,0,0
2550,0,1,0,0,1,0,2,0,1,0,2,1,0,0
2551,2,1,1,1,0,1,1,1,0,0,0,0,0,0
2552,2,1,0,0,2,0,0,0,0,1,2,0,0,0
2553,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
2554,0,0,0,0,1,0,0,0,1,0,0,3,1,0
2555,1,0,2,1,1,4,1,5,2,1,1,1,0,1
2556,3,0,2,0,0,1,1,2,1,1,NA,NA,NA,NA
2557,2,0,0,0,1,1,0,1,0,1,NA,NA,NA,NA
2558,0,1,0,0,0,2,1,0,0,3,1,0,1,3
2559,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2560,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,0,1,0,0,1,0,0,0,2,0,3,1,0,1
2563,3,1,0,1,0,2,2,0,0,0,NA,NA,NA,NA
2564,0,2,0,0,0,0,0,1,0,1,0,0,0,0
2565,1,1,0,1,1,1,0,2,2,1,0,3,1,NA
2566,2,0,1,0,0,0,3,3,3,0,NA,NA,NA,NA
2567,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2568,0,1,0,2,0,2,0,2,1,1,1,1,1,NA
2569,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2570,0,1,0,0,2,0,1,1,2,0,0,2,1,NA
2571,0,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA
2572,3,0,0,1,1,0,0,3,2,0,1,0,0,0
2573,0,2,1,2,0,1,3,0,2,0,2,1,1,1
2574,2,4,1,2,0,1,1,0,0,1,2,1,1,0
2575,0,1,0,0,0,0,0,0,2,0,0,0,1,5
2576,0,1,1,0,1,0,2,0,0,0,2,1,1,4
2577,1,0,0,1,1,0,0,0,1,1,NA,NA,NA,NA
2578,0,1,0,0,0,0,0,0,0,1,0,1,0,NA
2579,0,1,2,0,0,0,1,1,1,2,NA,NA,NA,NA
2580,3,1,0,1,0,0,2,3,0,0,2,2,0,0
2581,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2582,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2583,3,3,1,1,1,0,0,0,0,2,NA,NA,NA,NA
2584,0,3,1,0,0,3,1,1,1,2,NA,NA,NA,NA
2585,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2586,2,1,0,2,0,0,1,1,1,3,0,1,3,NA
2587,0,1,1,0,0,0,0,1,1,2,1,0,1,0
2588,0,1,0,1,0,2,1,1,0,0,NA,NA,NA,NA
2589,1,0,3,0,1,2,4,4,1,1,0,0,3,0
2590,0,0,1,2,1,1,2,0,1,2,NA,NA,NA,NA
2591,0,0,3,2,0,0,0,0,0,0,NA,NA,NA,NA
2592,2,0,1,0,2,1,3,0,2,0,1,1,0,0
2593,1,1,1,0,0,1,2,0,1,0,0,0,1,0
2594,0,1,0,1,4,0,0,3,1,2,1,1,0,0
2595,0,1,3,1,2,1,2,1,0,3,2,0,2,3
2596,0,2,0,0,2,1,1,1,0,2,NA,NA,NA,NA
2597,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2598,0,1,1,2,2,1,1,2,1,0,1,1,1,2
2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,0,1,0,0,2,3,1,0,0,2,1,0,4,1
2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2603,0,0,1,1,0,1,2,4,1,0,0,0,0,0
2604,2,2,0,1,3,0,0,0,2,0,0,1,0,0
2605,0,1,0,2,1,2,0,1,0,0,2,0,1,0
2606,0,1,1,1,1,1,1,2,0,0,NA,NA,NA,NA
2607,2,1,0,1,0,0,0,2,2,0,NA,NA,NA,NA
2608,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2609,2,2,0,0,1,1,1,0,1,1,1,0,NA,NA
2610,0,0,2,0,1,0,1,0,2,0,0,1,0,1
2611,1,2,0,1,2,1,1,2,1,2,2,1,2,1
2612,1,1,0,0,3,1,1,1,2,0,0,0,0,0
2613,2,0,0,0,0,0,0,1,0,1,0,0,0,0
2614,0,0,2,0,0,0,0,2,0,0,0,0,0,1
2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,2,1,1,0,1,0,1,0,1,0,1,0,0,0
2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,1,0,2,0,0,1,1,0,1,1,NA,NA,NA,NA
2619,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,0,1,1,0,0,0,0,0,1,1,1,1,1,2
2621,0,1,2,1,1,0,2,1,1,1,1,1,0,2
2622,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2623,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2624,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2625,1,0,0,0,0,2,1,0,0,0,NA,NA,NA,NA
2626,3,0,0,0,1,0,1,1,1,2,NA,NA,NA,NA
2627,0,0,0,0,1,0,0,2,0,0,1,1,2,1
2628,1,1,0,0,0,1,1,1,0,0,NA,NA,NA,NA
2629,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2630,0,0,4,0,0,1,3,1,1,2,1,3,1,1
2631,0,0,4,0,0,0,0,0,0,0,0,NA,NA,NA
2632,0,1,0,1,0,1,2,3,0,2,NA,NA,NA,NA
2633,0,1,0,1,0,1,0,2,1,2,0,3,1,1
